CODIGO;LOCALIDAD;ESTRATO;CATEGORIA;ACTIVIDAD;GESTION COBRO;ESTADO JURIDICO;CONVENIO;TARIFA BASE;ACTA;ANO VINCULACION;PORCENTAJE DINERO PAGADO PERIODO DE VINCULACION
20110100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.94
20140100;Suba;2;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;61.28
20010100;Suba;4;4;CONCESIONARIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;88.7
20140100;Suba;2;4;JUEGOS ELECTRONICOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.33
20170100;Suba;2;4;TIENDA VENTA DE LICOR;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2017;57.62
20060100;Suba;2;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;73.27
20000100;Suba;2;4;MERCADO;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2000;78.59
20160100;Suba;2;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2016;49.13
20160100;Suba;2;4;VENTA DE CARNE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.46
20140100;Suba;2;4;CAFE INTERNET;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.14
20160100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;58.41
20160100;Suba;3;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.46
20030100;Suba;4;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;85.02
19940100;Suba;1;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;99.16
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.46
20090100;Suba;4;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.97
20070100;Suba;1;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2007;75.22
20100100;Suba;1;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;69.7
20110100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.48
20110100;Suba;4;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;70.29
19950100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1995;97.08
20080100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.28
20080100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;70.39
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
20120100;Suba;3;4;FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;67.64
20060100;Suba;2;4;TINDA PEQUEÔA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;77.87
20110100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.75
20160100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2016;45.33
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2016;50.13
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.46
20130100;Suba;3;4;VENTA DE FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2013;65.79
20140100;Suba;3;4;ALMACEN - BODEGA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.95
20110100;Suba;1;4;MINIMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;67.86
20140100;Suba;3;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.95
20150100;Suba;3;4;FAMA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2015;62.46
20080100;Suba;2;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;72.33
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
20140100;Suba;2;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;61.28
20140100;Suba;3;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2014;51.76
20110100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20160100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.74
20160100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.55
19940100;Suba;1;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;99.44
20160100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.74
20090100;Suba;3;4;RESTAURANTE PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;68.55
20160100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.74
20110100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2011;59.42
19940100;Suba;2;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;95.36
19940100;Suba;3;4;ALMACEN PEQUEÔO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;100.0
20100100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;70.51
20170100;Suba;3;4;VENTA DE CELULARES;Normal;Normal;DevoluciA n de Correo;230000;SIN ACTA;2017;31.83
20110100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.48
20120100;Suba;2;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;66.83
20160100;Suba;3;4;PAPELERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20160100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.46
20160100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2016;49.41
20000100;Suba;3;4;VIDEO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2000;90.08
20060100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;78.68
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
20120100;Suba;3;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;67.83
20160100;Suba;3;4;CONSULTORIOS ODONTOLOGICOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.47
20170100;Suba;3;4;AUTOMOTRIZ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2017;58.43
20140100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;64.23
20110100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.48
20110100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.75
20120100;Suba;3;4;PANADERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;63.03
20110100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.48
20160100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;58.41
20010100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;87.36
20140100;Suba;3;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.95
20030100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2003;73.88
20110100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;67.61
20120100;Suba;2;4;TIENDA  VENTA DE LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;66.83
20040100;Suba;4;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2004;81.31
20140100;Suba;4;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2014;54.43
20110100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20130100;Suba;3;4;CASINO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2013;65.98
20160100;Suba;2;4;SALA DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.65
20160100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.55
20020100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2002;82.57
20050100;Suba;2;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2005;75.11
20080100;Suba;4;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.81
20110100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;69.75
20160100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20170100;Suba;3;4;FRUVER;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2017;48.1
20150100;Suba;5;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2015;63.73
20160100;Suba;3;4;FRUVER;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20140100;Suba;2;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;61.28
20000100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2000;86.25
20140100;Suba;5;4;FERRETERIAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;65.57
20130100;Suba;3;4;CIGARRERIA PEQ;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2013;65.79
20140100;Suba;3;4;SALON BELLEZA/PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2014;51.76
20140100;Suba;4;4;CARNICERIA/PESQUERIA/FAMA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;64.76
20110100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20150100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2015;62.39
19970100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1997;95.26
19980100;Suba;1;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1998;87.19
19990100;Suba;2;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;90.76
20020100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2002;85.24
20020100;Suba;3;4;MISCELANEA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2002;86.05
20070100;Suba;3;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2007;76.84
20080100;Suba;2;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;72.33
20110100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20110100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20150100;Suba;2;4;GIMNASIO;Normal;Normal;DevoluciA n de Correo;230000;SIN ACTA;2015;34.89
20160100;Suba;2;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;59.46
20160100;Suba;2;4;CARNICERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2016;49.13
20170100;Suba;2;4;REMATE;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2017;57.62
20100100;Suba;3;4;CONCESIONARIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;71.32
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2008;64.67
20160100;Suba;3;4;ACCESORIOS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20160100;Suba;3;4;MISCELANEA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.27
20090100;Suba;3;4;FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.16
20160100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2016;60.55
20120100;Suba;2;4;PAPELERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2012;66.83
20140100;Suba;2;4;TIENDA BARRIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2014;63.14
19990100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;1999;77.76
20150100;Suba;3;4;CENTRO ODONTOLOGICO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2015;62.11
19940100;Suba;2;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;98.11
19940100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;98.92
19940100;Suba;3;4;SUPERMERCADO PEQUENO;Normal;Normal;SIN CONVENIO;230000;SIN ACTA;1994;84.51
19940100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1994;97.3
19960100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1996;95.23
19970100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1997;95.26
19970100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;1997;83.06
19980100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;1998;83.36
19980100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1998;92.88
19990100;Suba;3;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;91.57
19990100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;1999;79.38
19990100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;91.57
19990100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;91.04
19990100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;91.04
19990100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;1999;81.25
19990100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;89.71
19990100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;91.57
19990100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;89.71
19990100;Suba;1;4;FERRETERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;89.96
19990100;Suba;4;4;CONCESIONARIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;1999;92.38
20000100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2000;88.92
20010100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;87.36
20010100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;83.28
20010100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;87.89
20010100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;87.89
20010100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2001;87.89
20020100;Suba;3;4;CIGARRERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2002;86.05
20030100;Suba;2;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;81.54
20030100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;83.4
20030100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;80.73
20030100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;83.4
20030100;Suba;3;4;AUTOLAVADO;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2003;73.88
20030100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2003;84.21
20040100;Suba;2;4;SUPERMERCADO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2004;81.56
20050100;Suba;1;4;VIVERES LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2005;77.04
20050100;Suba;3;4;VIDEO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2005;80.88
20050100;Suba;4;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2005;81.33
20060100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;74.08
20060100;Suba;3;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;76.82
20060100;Suba;2;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;77.87
20060100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2006;78.68
20070100;Suba;1;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2007;73.36
20080100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;70.39
20080100;Suba;3;2;FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;2;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2008;64.14
20080100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.28
20080100;Suba;2;4;TIENDA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;74.19
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;3;4;RESTAURANTE PEQUEÔO;Normal;Normal;SIN CONVENIO;230000;SIN ACTA;2008;54.12
20080100;Suba;5;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;76.89
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;70.39
20080100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.28
20080100;Suba;4;4;SALON DE BELLEZA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2008;63.62
20080100;Suba;4;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.81
20080100;Suba;3;4;CONSULTORIO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;74.2
20080100;Suba;3;4;JUEGOS ELECTRONICOS;Normal;Normal;SIN CONVENIO;230000;SIN ACTA;2008;58.92
20080100;Suba;2;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;74.19
20080100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20080100;Suba;2;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;74.19
20080100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2008;75.0
20090100;Suba;3;4;Tienda;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.16
20090100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.16
20090100;Suba;3;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.44
20090100;Suba;3;4;SALON DE BELLEZA;Normal;Normal;SIN CONVENIO;230000;SIN ACTA;2009;55.02
20090100;Suba;3;4;SUPERMERCADO PEQUENO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2009;73.16
20090100;Suba;1;4;PELUQUERIA;Coordinacion Central de Llamadas;Normal;DevoluciA n de Correo;230000;SIN ACTA;2009;61.49
20100100;Suba;3;4;TIENDA DE VIVERES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;71.32
20100100;Suba;3;4;ALMACEN;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;71.32
20100100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;66.71
20100100;Suba;2;4;FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;70.51
20100100;Suba;3;4;ALMACEN CLARO;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2010;71.32
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
20110100;Suba;2;4;FRUTAS Y VERDURAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20110100;Suba;2;4;TIENDA VTA LICORES;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;68.67
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
20110100;Suba;3;4;COMIDAS RAPIDAS;Coordinacion Central de Llamadas;Normal;SIN CONVENIO;230000;SIN ACTA;2011;64.87
